CustomerID,CustomerName,Age,Gender,AnnualIncome_INR,IncomeCurrency,SpendingScore_1_100,MembershipTier,JoinDate,LastPurchaseDate,VisitFrequency,AvgBasketValue_INR,TotalPurchases,OnlinePurchases,StorePurchases,PreferredCategory,City,Country,EmailProvider,DeviceType,PaymentMethod,LoyaltyPoints,SatisfactionRating_1_5,CouponUsed,ChurnNextMonth
CUST100972,Myra Patel,25,Female,346537.0,USD,37,Gold,2022-10-11,2024-01-12,Monthly,4525.07,34,18,17,Grocery,Bengaluru,India,gmail.com,Android,Debit Card,1261.0,2,No,False
CUST100973,Ishaan Joshi,35,Female,651168.0,INR,34,Platinum,2022-10-29,2023-06-18,Rarely,1062.38,36,16,19,Sports,Lucknow,India,yahoo.com,Web,Debit Card,1596.0,2,Yes,False
CUST100563,Neha Singh,46,Male,678258.0,USD,32,Gold,2025-07-16,2025-09-12,Rarely,794.01,3,0,3,Food Court,Hyderabad,India,company.com,Android,UPI,1441.0,2,Yes,True
CUST100975,Rahul Verma,36,Male,685998.0,USD,62,Silver,2023-04-29,2024-07-11,Monthly,594.86,11,6,5,Beauty,Jaipur,India,hotmail.com,Web,Card,1195.0,4,Yes,False
CUST100976,Aarav Khan,34,Female,651168.0,INR,91,Silver,2023-05-23,2025-07-10,Rarely,2209.32,23,5,17,Sports,Hyderabad,India,hotmail.com,Android,Credit Card,1342.0,3,No,False
CUST100977,Ira Rao,50,Male,604096.0,USD,82,Gold,2022-07-06,2022-11-04,Daily,470.0,4,3,2,Kids,Ahmedabad,India,company.com,iOS,UPI,1864.0,5,Yes,False
CUST100978,Diya Sharma,32,Male,964285.0,INR,59,Basic,2021-12-29,2023-03-31,Monthly,1960.97,17,16,2,Fashion,Lucknow,India,company.com,iOS,Credit Card,494.0,5,No,False
CUST100979,Vihaan Patel,37,Female,1022900.0,INR,71,Gold,2023-05-11,2025-07-30,Monthly,2500.76,31,24,6,Gaming,Jaipur,India,company.com,Android,Wallet,800.0,5,No,False
CUST100980,Ishaan Das,38,Female,244573.0,USD,36,Platinum,2024-03-02,2024-10-19,Rarely,5082.22,16,3,13,Fashion,Lucknow,India,outlook.com,iOS,Debit Card,1033.0,1,Yes,False
CUST100981,Sara Gupta,61,Male,651168.0,INR,72,Silver,2023-09-20,2025-09-17,Monthly,735.83,14,3,10,Sports,Ahmedabad,India,yahoo.com,iOS,UPI,1389.0,5,Yes,False
CUST100982,Neha Mehta,30,Female,700393.0,INR,69,Platinum,2025-03-20,2025-11-23,Daily,5497.79,4,3,1,Grocery,Mumbai,India,gmail.com,Mobile,Credit Card,694.0,3,Yes,False
CUST100983,Meera Mishra,37,Female,1058417.0,USD,47,Platinum,2023-11-01,2023-01-25,Daily,3469.95,8,7,1,Food Court,Chennai,India,rediffmail.com,iOS,UPI,1197.0,2,No,False
CUST100984,Diya Kapoor,33,Female,680037.0,INR,22,Platinum,2025-03-13,2025-06-13,Monthly,3383.42,3,1,2,Fashion,Hyderabad,India,gmail.com,iOS,Credit Card,1348.0,4,Yes,True
CUST100985,Priya Joshi,26,Female,1364710.0,INR,36,Basic,2022-04-30,2023-07-24,Rarely,872.44,25,21,5,Food Court,Mumbai,India,gmail.com,Web,Credit Card,0.0,5,Yes,False
CUST100986,Kiara Mehta,22,Male,439166.0,INR,86,Platinum,2021-09-27,2023-05-22,Weekly,5606.01,27,20,7,Kids,Kolkata,India,yahoo.com,Desktop,Debit Card,990.0,4,No,False
CUST100987,Meera Sharma,50,Male,635240.0,INR,58,Silver,2021-01-26,2022-01-29,Rarely,1588.85,28,21,7,Beauty,Kolkata,India,yahoo.com,Android,Card,1562.0,1,Yes,False
CUST100988,Pooja Patel,41,Female,1062117.0,INR,57,Silver,2022-07-12,2023-11-02,Monthly,509.49,12,6,6,Kids,Mumbai,India,company.com,Mobile,UPI,2922.125,4,Yes,False
CUST100989,Sai Iyer,40,Male,1622234.125,USD,80,Gold,2025-01-01,2025-08-22,Daily,1597.02,13,9,4,Fashion,Pune,India,gmail.com,Desktop,Cash,1705.0,2,Yes,False
CUST100990,Meera Kapoor,43,Male,571308.0,INR,61,Gold,2022-01-06,2024-02-20,Monthly,447.54,39,4,35,Home Decor,Bengaluru,India,hotmail.com,Desktop,UPI,1003.0,4,Yes,False
CUST100991,Amit Khan,42,Female,523803.0,INR,80,Platinum,2022-12-20,2023-11-08,Monthly,-250.0,56,0,56,Grocery,Ahmedabad,India,gmail.com,Mobile,Wallet,963.0,5,No,False
CUST100992,Saanvi Iyer,33,Male,792254.0,INR,56,Platinum,2024-05-24,2024-09-04,Rarely,1744.43,4,1,3,Grocery,Chennai,India,gmail.com,Web,UPI,2034.0,1,Yes,False
CUST100993,Aadhya Sinha,20,Male,750048.0,INR,78,Silver,2021-07-14,2022-08-02,Monthly,1031.45,25,22,2,Beauty,Pune,India,gmail.com,iOS,Cash,2878.0,3,Yes,False
CUST100994,Reyansh Patel,39,Female,360771.0,INR,20,Gold,2022-08-06,2023-12-18,Monthly,3123.45,9999,11,0,Grocery,Chennai,India,gmail.com,Desktop,UPI,808.0,5,Yes,False
CUST100995,Sai Gupta,12,Male,348015.0,INR,77,Gold,2021-11-23,2022-08-17,Rarely,502.65,5,2,2,Fashion,Chennai,India,yahoo.com,Mobile,Credit Card,1743.0,4,Yes,False
CUST100996,Sara Kumar,34,Female,1170561.0,INR,37,Platinum,2024-01-31,2024-10-31,Monthly,2256.71,0,0,1,Beauty,Hyderabad,India,company.com,iOS,UPI,1226.0,3,Yes,False
CUST100997,Ananya Kumar,10,Male,1132533.0,INR,38,Gold,2024-03-04,2025-11-16,Weekly,371.24,60,34,26,Books,Hyderabad,India,gmail.com,Web,Cash,-50.0,2,Yes,True
CUST100998, Neha Mehta ,42,Female,800185.0,USD,30,Gold,2021-10-19,2023-10-01,Weekly,1665.58,0,0,1,Home Decor,Ahmedabad,India,rediffmail.com,Mobile,Cash,897.0,4,Yes,True
CUST100999,Sara Joshi,34,Female,1170869.0,INR,92,Gold,2021-12-01,2023-06-30,Daily,2283.22,9,3,6,Food Court,Pune,India,company.com,Desktop,UPI,1671.0,1,Yes,False
CUST101000,Aditya Nair,54,Male,1045648.0,INR,24,Silver,2024-04-09,2024-07-23,Weekly,5254.53,24,0,24,Books,Lucknow,India,rediffmail.com,iOS,Debit Card,927.0,2,Yes,True
CUST101001, Riya Sharma ,9,Female,371181.0,INR,67,Silver,2022-07-29,2024-11-19,Monthly,2782.98,13,11,2,Kids,Pune,India,gmail.com,iOS,UPI,623.0,4,Yes,False
CUST101002,Aditya Mehta,33,Female,1622234.125,INR,85,Gold,2022-07-31,2023-05-18,Rarely,4804.67,5,0,4,Electronics,Bengaluru,India,gmail.com,iOS,UPI,465.0,3,Yes,False
CUST101003,Aditya Verma,36,Other,924017.0,INR,23,Gold,2025-01-25,2026-05-28,Rarely,1375.87,19,7,13,Kids,Hyderabad,India,yahoo.com,Android,Credit Card,420.0,2,No,False
CUST101004,Rahul Kapoor,33,Male,458025.0,INR,28,Gold,2024-11-16,2025-07-30,Rarely,1693.02,9,1,9,Grocery,Delhi,India,company.com,iOS,Credit Card,1330.0,2,No,False
CUST101005,Riya Reddy,27,Male,1221224.0,INR,45,Gold,2021-07-23,2023-12-20,Weekly,1064.14,5,4,1,Grocery,Delhi,India,yahoo.com,Web,UPI,1041.0,4,Yes,False
CUST101006,Diya Sinha,34,Male,298839.0,INR,48,Platinum,2022-03-30,2024-06-29,Monthly,2970.8,30,16,15,Food Court,Kolkata,India,hotmail.com,Android,Card,1565.0,2,Yes,False
CUST101007,Ishaan Singh,38,Male,656868.0,INR,8,Silver,2022-07-21,2023-07-03,Monthly,2332.64,10,7,3,Beauty,Kolkata,India,outlook.com,iOS,Card,2202.0,5,Yes,True
CUST101008,Ira Sharma,17,Male,1260761.0,USD,74,Gold,2025-04-14,2025-07-05,Daily,1572.53,2,0,2,Kids,Chennai,India,company.com,Android,Card,1484.0,1,Yes,False
CUST101009,Riya Nair,28,Female,520658.0,INR,44,Silver,2023-01-17,2024-01-25,Monthly,4447.57,8,2,6,Grocery,Delhi,India,yahoo.com,Desktop,Credit Card,1338.0,1,No,False
CUST101010,Aarav Verma,23,Male,591397.0,INR,64,Silver,2022-04-17,2024-06-02,Rarely,1833.96,8,4,3,Home Decor,Bengaluru,India,gmail.com,iOS,Credit Card,1664.0,3,Yes,False
CUST101011,Aadhya Sharma,25,Female,589130.0,USD,48,Platinum,2024-02-29,2024-11-01,Weekly,3404.61,10,3,7,Kids,Jaipur,India,gmail.com,Desktop,Cash,1093.0,1,No,False
CUST101012,Pooja Rao,29,Female,1451860.0,INR,50,Platinum,2023-02-17,2024-06-29,Daily,5899.62625,27,7,20,Home Decor,Jaipur,India,gmail.com,iOS,Cash,916.0,5,No,False
CUST101013,Vivaan Das,23,Male,573039.0,INR,75,Basic,2023-11-03,2025-07-13,Weekly,3682.46,20,7,13,Sports,Mumbai,India,gmail.com,Web,Debit Card,1119.0,2,Yes,False
CUST101014,Ira Verma,36,Male,738918.0,USD,67,Basic,2021-09-11,2022-05-27,Monthly,5899.62625,42,19,22,Grocery,Hyderabad,India,hotmail.com,Web,UPI,1830.0,5,No,False
CUST101015,Aarav Nair,61,Female,593890.0,INR,16,Platinum,2023-09-15,2023-11-22,Rarely,3447.74,29,23,5,Gaming,Lucknow,India,gmail.com,Desktop,Credit Card,1263.0,2,No,False
CUST101016,Priya Gupta,23,Male,651168.0,INR,41,Basic,2024-08-29,2025-12-18,Daily,1313.19,56,13,43,Home Decor,Lucknow,India,rediffmail.com,Desktop,UPI,1517.0,5,Yes,False
CUST101017,Sara Das,37,Female,396232.0,INR,68,Gold,2024-11-13,2025-08-13,Monthly,2340.19,40,4,36,Books,Lucknow,India,yahoo.com,Desktop,Debit Card,1180.0,5,No,False
CUST101018,Pooja Kapoor,26,Female,316336.0,USD,61,Basic,2024-07-31,2025-09-21,Weekly,5899.62625,1,0,2,Home Decor,Chennai,India,gmail.com,Web,UPI,1983.0,1,Yes,True
CUST101019,Aadhya Mehta,25,Male,1294387.0,INR,17,Gold,2025-03-12,2026-02-06,Weekly,5899.62625,5,0,6,Electronics,Pune,India,gmail.com,Web,Wallet,1551.0,4,Yes,False
CUST101020,Priya Sharma,13,Male,999065.0,INR,27,Basic,2022-05-04,2024-07-21,Weekly,2225.18,7,4,3,Grocery,Mumbai,India,gmail.com,Web,Cash,401.0,2,No,False
CUST101021,Ayaan Das,34,Male,890192.0,INR,23,Gold,2023-01-17,2025-03-14,Monthly,722.31,17,14,3,Kids,Delhi,India,company.com,iOS,Debit Card,1126.0,3,No,False
CUST101022,Aarav Nair,22,Female,958805.0,USD,48,Gold,2025-07-25,2026-01-26,Monthly,2152.73,4,1,3,Kids,Hyderabad,India,company.com,Web,UPI,0.0,2,Yes,False
CUST101023,Ira Sharma,32,Female,267332.0,INR,49,Silver,2025-08-19,2025-12-29,Weekly,2390.84,39,38,1,Sports,Hyderabad,India,yahoo.com,Desktop,Wallet,1938.0,3,No,False
CUST101024,Sai Patel,35,Female,481105.0,INR,59,Silver,2023-05-11,2023-09-21,Monthly,1585.98,21,4,17,Home Decor,Bengaluru,India,gmail.com,Android,UPI,1264.0,1,Yes,True
CUST101025, Vihaan Reddy ,46,Other,429220.0,INR,89,Gold,2022-07-30,2023-11-27,Monthly,5899.62625,2,1,2,Gaming,Pune,India,yahoo.com,Mobile,UPI,315.0,5,No,False
CUST101026,Ananya Gupta,30,Male,504106.0,INR,39,Silver,2025-01-31,2024-10-19,Daily,-250.0,10,3,6,Food Court,Pune,India,gmail.com,iOS,Debit Card,2000.0,4,Yes,True
CUST101027,Priya Iyer,40,Female,1452812.0,INR,55,Silver,2021-03-07,2022-10-09,Daily,5899.62625,10,2,9,Home Decor,Hyderabad,India,gmail.com,Desktop,Credit Card,1580.0,3,Yes,False
CUST101028,Riya Nair,44,Male,339233.0,USD,100,Gold,2023-11-24,2024-03-11,Daily,1420.47,20,15,6,Grocery,Jaipur,India,gmail.com,Desktop,Wallet,1877.0,2,Yes,False
CUST101029,Kiara Verma,44,Male,1138430.0,INR,69,Basic,2023-06-29,2024-07-21,Rarely,1338.32,3,1,2,Books,Pune,India,rediffmail.com,Android,Debit Card,609.0,4,Yes,False
CUST101030,Ananya Mishra,18,Female,925470.0,INR,18,Basic,2025-05-04,2025-09-30,Weekly,5899.62625,16,11,5,Books,Ahmedabad,India,hotmail.com,iOS,Cash,2484.0,5,Yes,False
CUST101031,Saanvi Iyer,34,Male,675021.0,INR,78,Basic,2024-12-07,2025-08-30,Weekly,5899.62625,25,23,2,Electronics,Kolkata,India,rediffmail.com,Web,UPI,856.0,3,Yes,True
CUST101032,Ishaan Joshi,34,Male,651168.0,USD,70,Silver,2024-10-04,2026-04-30,Weekly,1428.5,4,0,4,Fashion,Pune,India,yahoo.com,Mobile,UPI,1769.0,4,Yes,False
CUST101033,Kiara Das,22,Female,772866.0,INR,78,Platinum,2024-10-30,2025-10-05,Daily,3630.61,10,7,3,Home Decor,Delhi,India,hotmail.com,Web,Cash,500.0,4,No,False
CUST101034,Riya Patel,39,Female,532606.0,USD,84,Basic,2022-04-01,2023-03-11,Weekly,548.2,19,0,18,Beauty,Chennai,India,gmail.com,iOS,Card,1868.0,1,Yes,False
CUST101035,Aarav Gupta,47,Other,651168.0,USD,57,Gold,2023-04-05,2023-12-28,Rarely,555.3,37,19,18,Grocery,Pune,India,gmail.com,iOS,UPI,1603.0,2,Yes,True
CUST101036,Reyansh Rao,19,Male,651168.0,INR,74,Platinum,2024-04-09,2026-06-08,Monthly,3923.86,3,1,3,Fashion,Jaipur,India,gmail.com,Android,Card,1200.0,4,Yes,False
CUST101037,Ayaan Verma,28,Female,1622234.125,INR,58,Silver,2022-12-11,2024-05-15,Monthly,2562.17,6,4,2,Electronics,Mumbai,India,rediffmail.com,Android,UPI,748.0,3,Yes,True
CUST101038,Ananya Mehta,27,Male,242367.0,INR,82,Gold,2025-01-13,2025-03-12,Monthly,2034.65,8,0,8,Fashion,Kolkata,India,gmail.com,iOS,UPI,994.0,5,No,False
CUST100383,Ananya Singh,32,Female,651168.0,INR,71,Platinum,2021-02-15,2022-07-05,Monthly,1171.92,3,2,2,Books,Hyderabad,India,gmail.com,iOS,Credit Card,1101.0,4,No,False
CUST101040,Neha Sinha,33,Female,695181.0,INR,65,Silver,2021-01-10,2021-05-28,Weekly,5622.83,3,1,2,Sports,Hyderabad,India,gmail.com,Android,UPI,794.0,1,No,False
CUST101041,Pooja Gupta,48,Other,1622234.125,INR,60,Basic,2025-04-27,2026-04-07,Weekly,2338.75,21,8,13,Books,Lucknow,India,gmail.com,iOS,Credit Card,609.0,5,Yes,False
CUST101042,Ishaan Das,35,Other,402391.0,INR,7,Gold,2021-04-16,2021-06-10,Monthly,1721.11,12,6,7,Grocery,Jaipur,India,rediffmail.com,Android,Cash,2457.0,3,Yes,False
CUST101043, Aditya Chopra ,21,Female,684708.0,INR,20,Platinum,2024-02-29,2024-11-12,Rarely,2444.14,3,1,2,Home Decor,Chennai,India,gmail.com,iOS,UPI,843.0,5,No,True
CUST101044,Ishaan Nair,23,Other,538693.0,INR,53,Platinum,2023-11-03,2025-02-21,Monthly,3922.1,15,4,11,Fashion,Jaipur,India,gmail.com,Android,UPI,2185.0,3,Yes,True
CUST101045,Diya Das,43,Female,1035533.0,INR,57,Basic,2024-01-07,2026-02-25,Monthly,5899.62625,17,13,4,Books,Kolkata,India,gmail.com,iOS,UPI,492.0,4,Yes,False
CUST101046,Pooja Sinha,32,Male,462169.0,INR,61,Silver,2025-10-08,2026-08-03,Weekly,1307.98,29,13,16,Beauty,Chennai,India,rediffmail.com,Android,Cash,0.0,1,Yes,False
CUST101047,Ananya Das,30,Female,788070.0,INR,24,Platinum,2024-08-03,2025-03-24,Weekly,3487.96,0,0,0,Books,Bengaluru,India,yahoo.com,iOS,Cash,813.0,3,Yes,True
CUST101048,Meera Rao,32,Male,342420.0,INR,68,Platinum,2023-06-02,2024-09-04,Monthly,1815.88,18,3,14,Books,Hyderabad,India,hotmail.com,Android,UPI,1664.0,2,No,True
CUST101049,Ayaan Patel,24,Male,720886.0,INR,67,Silver,2023-03-14,2024-03-03,Rarely,623.12,10,9,0,Sports,Mumbai,India,hotmail.com,Web,Credit Card,1153.0,2,Yes,False
CUST101050,Aarav Kumar,37,Male,1310848.0,USD,61,Silver,2021-09-27,2023-07-10,Weekly,634.24,14,9,4,Electronics,Bengaluru,India,gmail.com,Mobile,Credit Card,784.0,2,Yes,False
CUST101051,Vivaan Singh,34,Male,429319.0,INR,25,Gold,2023-05-11,2026-01-22,Weekly,3089.54,13,5,9,Sports,Delhi,India,company.com,Android,Credit Card,669.0,1,No,True
CUST101052,Amit Gupta,27,Male,1578213.0,INR,43,Silver,2023-10-27,2024-04-03,Daily,2442.72,3,2,1,Grocery,Chennai,India,gmail.com,iOS,Wallet,0.0,1,No,True
CUST101053,Neha Chopra,40,Female,521289.0,INR,48,Gold,2024-11-29,2025-11-20,Monthly,2040.19,19,12,7,Gaming,Chennai,India,gmail.com,iOS,UPI,2339.0,3,No,False
CUST101054,Vivaan Kapoor,23,Female,632051.0,USD,53,Gold,2022-09-14,2024-02-11,Monthly,2169.1,11,6,4,Sports,Chennai,India,gmail.com,Web,UPI,1100.0,2,Yes,False
CUST101055,Krishna Gupta,38,Male,214949.0,INR,48,Gold,2021-05-27,2021-10-20,Weekly,993.05,37,13,25,Electronics,Pune,India,gmail.com,Android,Debit Card,698.0,3,No,False
CUST101057, Ishaan Nair ,29,Male,664845.0,USD,57,Silver,2022-09-22,2024-09-24,Weekly,651.63,18,16,1,Electronics,Hyderabad,India,gmail.com,iOS,Cash,797.0,2,Yes,False
CUST100512,Priya Singh,17,Male,1622234.125,INR,30,Basic,2025-07-17,2026-01-16,Monthly,3371.49,6,2,3,Books,Hyderabad,India,rediffmail.com,Web,Card,1100.0,2,No,False
CUST101059,Arjun Khan,27,Male,651168.0,INR,43,Basic,2021-02-06,2021-12-10,Rarely,1785.16,7,0,6,Grocery,Chennai,India,hotmail.com,iOS,Credit Card,535.0,1,Yes,False
CUST101060,Arjun Joshi,30,Male,862630.0,INR,77,Platinum,2024-08-09,2025-02-14,Monthly,5899.62625,10,7,3,Beauty,Pune,India,gmail.com,iOS,Credit Card,86.0,2,No,False
CUST101061,Amit Kumar,17,Female,925046.0,USD,40,Gold,2022-04-24,2024-03-03,Weekly,1631.3,3,2,2,Food Court,Mumbai,India,rediffmail.com,Web,UPI,843.0,5,No,False
CUST101062,Pooja Chopra,5,Male,1291757.0,INR,67,Basic,2021-08-15,2021-11-12,Monthly,4924.25,38,21,18,Books,Mumbai,India,rediffmail.com,Mobile,Credit Card,650.0,4,Yes,False
CUST101063,Myra Reddy,25,Female,815245.0,INR,76,Platinum,2023-11-01,2026-02-27,Monthly,3289.08,17,3,13,Gaming,Chennai,India,yahoo.com,iOS,UPI,1394.0,3,Yes,False
CUST101064,Ananya Rao,13,Female,651168.0,INR,25,Platinum,2024-11-25,2025-02-28,Weekly,1646.09,4,3,0,Grocery,Pune,India,gmail.com,Desktop,UPI,1077.0,4,No,True
CUST101065, Aarav Kumar ,44,Female,460185.0,INR,63,Platinum,2022-10-09,2024-10-19,Weekly,1411.07,12,17,21,Food Court,Lucknow,India,gmail.com,Android,Card,1281.0,1,Yes,False
CUST101066,Ananya Mehta,16,Male,1016919.0,INR,32,Silver,2022-07-29,2023-03-14,Monthly,848.84,12,4,8,Electronics,Jaipur,India,rediffmail.com,Web,UPI,1697.0,4,No,False
CUST101067,Ayaan Joshi,24,Female,657350.0,INR,43,Silver,2023-07-11,2024-04-17,Monthly,5899.62625,68,39,29,Kids,Jaipur,India,hotmail.com,Mobile,Wallet,1046.0,3,No,False
CUST101068, Kiara Mishra ,41,Other,672838.0,INR,54,Platinum,2025-06-19,2025-11-12,Rarely,2673.43,3,2,1,Books,Bengaluru,India,gmail.com,Web,UPI,1086.0,4,Yes,False
CUST101069,Vivaan Singh,34,Male,970009.0,USD,39,Gold,2022-04-22,2023-01-12,Rarely,2123.03,0,0,0,Kids,Mumbai,India,hotmail.com,Android,Card,0.0,1,Yes,True
CUST101070,Ira Chopra,28,Female,1121486.0,INR,46,Basic,2025-06-30,2025-10-23,Weekly,1960.76,51,3,47,Electronics,Bengaluru,India,gmail.com,Android,UPI,461.0,1,No,True
CUST101071,Amit Iyer,16,Male,276968.0,INR,31,Platinum,2025-03-16,2025-08-26,Rarely,2796.38,36,12,23,Home Decor,Delhi,India,hotmail.com,Desktop,Wallet,931.0,5,No,True
CUST101072,Rahul Mishra,34,Male,364119.0,USD,40,Silver,2022-06-07,2024-07-30,Monthly,545.89,25,1,25,Kids,Jaipur,India,rediffmail.com,Web,Wallet,1212.0,5,No,False
CUST101073,Ayaan Das,45,Male,376898.0,INR,45,Gold,2025-05-21,2025-08-12,Rarely,3880.11,10,6,3,Gaming,Pune,India,rediffmail.com,iOS,Debit Card,1470.0,4,Yes,True
CUST101074,Ayaan Mehta,43,Other,476848.0,INR,26,Silver,2024-09-03,2025-12-26,Rarely,505.8,21,12,8,Gaming,Lucknow,India,gmail.com,Web,Wallet,2234.0,5,No,False
CUST101075,Aditya Sinha,48,Male,469517.0,USD,66,Gold,2022-02-13,2024-06-22,Monthly,1973.62,21,18,2,Sports,Pune,India,gmail.com,Android,Credit Card,2373.0,5,Yes,False
CUST101076,Vihaan Joshi,45,Female,382036.0,INR,38,Silver,2021-12-19,2024-12-01,Monthly,1280.96,20,7,14,Sports,Kolkata,India,gmail.com,Web,Debit Card,1457.0,5,Yes,False
CUST101077,Aarav Mishra,30,Female,192961.0,INR,50,Platinum,2025-08-03,2025-09-21,Monthly,921.75,10,2,8,Fashion,Mumbai,India,gmail.com,Web,Cash,1446.0,3,Yes,False
CUST101078, Neha Sinha ,36,Female,1.0,USD,70,Silver,2021-07-25,2022-01-05,Monthly,2809.34,21,15,6,Kids,Pune,India,yahoo.com,iOS,Cash,1081.0,4,No,False
CUST101079,Neha Sharma,38,Male,814914.0,INR,11,Gold,2022-09-08,2024-07-24,Daily,712.08,64,27,38,Electronics,Delhi,India,outlook.com,iOS,Card,1898.0,4,Yes,False
CUST101080,Sara Kapoor,19,Female,555611.0,INR,41,Platinum,2024-06-13,2025-11-12,Monthly,1899.77,11,9,1,Grocery,Chennai,India,gmail.com,Web,Wallet,989.0,3,Yes,False
CUST101081, Neha Singh ,40,Female,254629.0,INR,19,Gold,2024-07-17,2026-05-19,Weekly,1146.77,3,0,2,Food Court,Bengaluru,India,gmail.com,iOS,Credit Card,1251.0,1,Yes,True
CUST101083,Priya Sharma,20,Female,343380.0,INR,100,Gold,2023-07-12,2025-08-24,Weekly,5899.62625,3,0,3,Books,Chennai,India,gmail.com,iOS,Cash,1784.0,5,No,True
CUST101084,Aadhya Mehta,33,Male,927899.0,INR,32,Gold,2025-04-01,2025-02-19,Rarely,1840.75,13,8,6,Grocery,Hyderabad,India,yahoo.com,iOS,UPI,2469.0,3,No,False
CUST101085,Aditya Mehta,47,Male,804843.0,INR,75,Gold,2025-01-22,2025-06-09,Rarely,863.96,0,0,0,Grocery,Jaipur,India,outlook.com,iOS,UPI,1000.0,2,No,False
CUST101086,Ayaan Sharma,23,Female,899248.0,USD,70,Gold,2025-03-31,2025-06-08,Monthly,2991.4,4,1,2,Books,Ahmedabad,India,hotmail.com,Web,Cash,-50.0,1,Yes,False
CUST101087,Saanvi Patel,26,Male,490589.0,INR,67,Platinum,2024-05-19,2026-03-08,Weekly,2786.19,3,2,0,Sports,Delhi,India,gmail.com,Mobile,Debit Card,596.0,5,Yes,False
CUST101088,Riya Gupta,45,Other,570468.0,INR,40,Platinum,2024-02-05,2024-12-20,Monthly,1814.65,36,18,17,Sports,Bengaluru,India,yahoo.com,Android,Wallet,1784.0,5,Yes,False
CUST101089,Priya Singh,41,Male,363029.0,INR,32,Silver,2022-01-14,2022-09-04,Monthly,1005.08,8,5,3,Sports,Chennai,India,gmail.com,Desktop,Credit Card,1424.0,5,No,False
CUST101090,Riya Sharma,38,Male,595820.0,INR,37,Platinum,2021-02-23,2021-04-05,Monthly,971.79,21,14,7,Gaming,Bengaluru,India,outlook.com,Android,UPI,703.0,2,No,False
CUST101091,Vivaan Nair,51,Male,1371515.0,INR,85,Gold,2023-04-27,2024-12-13,Monthly,1258.6,35,30,6,Grocery,Delhi,India,outlook.com,Android,Credit Card,641.0,1,No,False
CUST101092,Amit Sinha,33,Male,476811.0,INR,50,Silver,2024-02-04,2025-06-26,Monthly,3798.37,15,3,11,Home Decor,Pune,India,hotmail.com,Desktop,Credit Card,1815.0,3,Yes,True
CUST101093,Ananya Mishra,23,Female,305745.0,INR,49,Silver,2023-07-02,2024-10-18,Daily,2344.41,13,9,5,Books,Pune,India,gmail.com,Web,Card,617.0,2,Yes,False
CUST101094,Myra Rao,21,Female,1103858.0,INR,31,Silver,2021-02-10,2021-04-23,Rarely,1380.98,1,0,1,Electronics,Hyderabad,India,company.com,iOS,UPI,1304.0,2,Yes,True
CUST101095,Saanvi Rao,42,Male,524498.0,INR,81,Platinum,2021-12-11,2021-06-12,Monthly,1814.21,5,2,3,Electronics,Chennai,India,hotmail.com,Web,Credit Card,1328.0,3,No,False
CUST101096,Myra Reddy,37,Female,457801.0,INR,90,Platinum,2022-07-13,2024-05-28,Weekly,5476.97,0,0,1,Fashion,Lucknow,India,company.com,Web,Credit Card,1207.0,2,Yes,False
CUST101097,Reyansh Joshi,42,Male,651168.0,INR,40,Platinum,2021-03-09,2022-07-29,Rarely,1256.68,53,35,18,Fashion,Mumbai,India,company.com,iOS,Card,28.0,3,Yes,False
CUST101098,Sara Kumar,15,Male,413622.0,INR,80,Gold,2021-04-01,2022-01-02,Rarely,862.11,8,7,1,Sports,Jaipur,India,company.com,Android,Debit Card,929.0,4,No,False
CUST101099,Sara Gupta,33,Female,1622234.125,USD,65,Platinum,2023-01-22,2023-10-18,Weekly,3256.81,19,1,18,Home Decor,Kolkata,India,gmail.com,iOS,UPI,0.0,4,No,True
CUST101100,Kiara Singh,39,Male,309305.0,INR,53,Silver,2023-10-04,2025-03-07,Monthly,2588.07,3,1,1,Books,Lucknow,India,company.com,Desktop,UPI,798.0,3,Yes,True
CUST101101,Riya Verma,50,Male,748073.0,INR,16,Silver,2021-08-04,2022-09-16,Rarely,1814.65,10,4,6,Sports,Pune,India,hotmail.com,Desktop,UPI,568.0,4,Yes,False
CUST101102,Ayaan Iyer,32,Male,1283640.0,INR,61,Gold,2024-03-31,2024-09-26,Rarely,1793.68,29,8,21,Electronics,Lucknow,India,company.com,Web,UPI,1446.0,4,Yes,False
CUST101103,Arjun Sinha,30,Female,1261255.0,INR,48,Gold,2021-05-08,2022-01-02,Monthly,2412.08,12,7,4,Food Court,Chennai,India,yahoo.com,Desktop,Cash,321.0,2,No,False
CUST101104,Amit Das,35,Male,502515.0,USD,23,Gold,2025-05-07,2025-10-05,Monthly,622.77,80,62,19,Fashion,Ahmedabad,India,gmail.com,Mobile,Debit Card,1933.0,3,Yes,False
CUST101105,Amit Gupta,30,Male,1265512.0,USD,28,Silver,2023-11-08,2024-10-21,Monthly,1354.64,1,0,1,Gaming,Lucknow,India,gmail.com,Android,Card,320.0,5,Yes,True
CUST101106,Aditya Sharma,48,Other,266193.0,INR,52,Basic,2022-07-11,2024-05-07,Monthly,1788.91,9,3,5,Fashion,Pune,India,gmail.com,iOS,Cash,1490.0,5,No,False
CUST101107,Rahul Patel,33,Female,633831.0,INR,38,Silver,2022-02-18,2024-07-01,Monthly,1196.13,23,7,16,Kids,Jaipur,India,yahoo.com,Mobile,Credit Card,1345.0,4,Yes,False
